"Applicant.ID","Position.Name","Employer.Name","City","State.Name","State.Code","Start.Date","End.Date","Job.Description","Salary","Can.Contact.Employer","Created.At","Updated.At"
5604,"Assistant Manager","Neiman Marcus",NA,NA,NA,"1985-08-01","1988-10-31","",NA,NA,"2014-10-26 01:34:47 UTC","2014-10-26 01:34:47 UTC"
5604,"Assistant Manager","Neiman Marcus",NA,NA,NA,"1985-08-01","1988-10-31","",NA,NA,"2014-10-26 01:34:47 UTC","2014-10-26 01:34:47 UTC"
5604,"Assistant Manager","Neiman Marcus",NA,NA,NA,"1985-08-01","1988-10-31","",NA,NA,"2014-10-26 01:34:47 UTC","2014-10-26 01:34:47 UTC"
5605,"Adminstrative Assistant","Westwood College","Chicago","Illinois","IL","2012-01-01",NA,NA,NA,NA,"2014-10-26 01:37:55 UTC","2014-10-26 01:37:55 UTC"
5607,"Internationally Published Photographer","Freelancing",NA,NA,NA,"","","New York Institute of Photography- New York
Complete Course in Professional Photography

•	Photographic composition
•	Different types of cameras and how they work
•	Shutter speed and aperture
•	Digital image processing
•	Filters and additional equipment
•	Specialty areas in photography, including: Wedding photography, Photojournalism, Fashion, Architectural photography.
•	Knowledge of the Photography Business and Administration",NA,NA,"2014-10-26 15:15:14 UTC","2014-10-26 15:15:14 UTC"
5607,"CSMO and Co-Founder with Jaime Stalin Saltos","ÈNDOXO Sports",NA,NA,NA,"2012-01-01","","",NA,NA,"2014-10-26 15:15:14 UTC","2014-10-26 15:15:14 UTC"
5607,"Brand Representative","NOURISH-The Health and Beauty Store-Dublin, Ireland",NA,NA,NA,"2010-05-01","2010-10-31","•	Executed daily in-store floor planning and window displays
•	Demonstrated up-to-date expertise and applied this to the development, execution, and improvement of action plans
•	Created a friendly shopping ambient for customers
•	Designed in-store visual displays in support of the organization’s sales objectives
•	Contributed to team effort by accomplishing related results as needed",NA,NA,"2014-10-26 15:15:14 UTC","2014-10-26 15:15:14 UTC"
5607,"Retail Operations Manager and Brand Ambassador","Xtravision",NA,NA,NA,"2007-02-01","2010-05-31","•	Developed strong interpersonal skills that enabled me to work effectively with people.
•	Determined the courses of action for achieving organizational objectives.
•	In conjunction with departmental managers, create a consistent schedule of staff meetings and trainings.
•	Resolved product or service problems by clarifying the customer's complaint; determined the cause of the problem; selected and explained the best solution to solve the problem; expedited correction or adjustment; followed up to ensure resolution.
•	Tracked and audited disciplinary procedures which included auditing management for fair and equitable administration.",NA,NA,"2014-10-26 15:15:14 UTC","2014-10-26 15:15:14 UTC"
5607,"Manager of Retail Operations","Gia Moretti",NA,NA,NA,"2003-08-01","2007-01-31","●	Made proper arrangements in such a way to increase the sale of unsought goods
●	Educated the customers about the product in an effective and creative way
●	Managed inventory levels, adjusted counts and validated the inventory ordering system
●	Completed weekly sales reports for Head Office; monitored goal tracking and identified sales
●	Provided outstanding customer service by resolving any customer queries/complaints
●	Trained new employees to very high standards
●	Maintained client database and contacted clients when services of interest became available",NA,NA,"2014-10-26 15:15:14 UTC","2014-10-26 15:15:14 UTC"
5608,"Music Director","Mountain View Elementary School","Etowah","Tennessee","TN","2014-08-12","","To work with children to learn and enjoy all music and the positive impact it can have",22,"true","2014-10-26 15:17:08 UTC","2014-11-03 20:34:52 UTC"
5608,"Store Manager","Dollar General","Riceville","Tennessee","TN","2012-12-01","2014-04-10","Hired..fired..worked freight...ran register...set plan o grams...cleaned...received truck",15,"false","2014-10-26 15:17:08 UTC","2014-11-03 20:34:52 UTC"
5608,"Store Manager","Life Uniform","Knoxville","Tennessee","TN","2011-05-01","2012-11-01","Went on off site sells at hospitals, schools, etc...   hired, fired, payroll, freight, training...watched assets of company",18,"false","2014-10-26 15:17:08 UTC","2014-11-03 20:34:52 UTC"
5608,"Store Manager","Goody's Family Clothing","Dayton","Tennessee","TN","1998-08-01","2009-08-01","Received truck, hired, fired, remodeled, opened New stores,ran a register, trained, cleaned, did store moves...",25,"false","2014-10-26 15:17:08 UTC","2014-11-03 20:34:52 UTC"
5608,"Assistant Manager","Walmart","Chattanooga","Tennessee","TN","1995-05-01","1998-08-01","Scheduling, freight, delegated, layaway, cleaned, did modulate, service desk, worked as a team...",15,"false","2014-10-26 15:17:08 UTC","2014-11-03 20:34:52 UTC"
5613,"Mental Health Counselor","Southern Nevada Adult Mental Health Services","Las Vegas","Nevada","NV","2014-07-17","",NA,NA,NA,"2014-10-26 16:35:05 UTC","2014-10-26 16:35:05 UTC"
5613,"Supervisor","Kern County Mental Health","Bakersfield","California","CA","2005-06-01","2014-07-03",NA,NA,NA,"2014-10-26 16:35:06 UTC","2014-10-26 16:35:06 UTC"
5616,"administrative assistant","Admin Associates, Inc.","WHITE PLAINS","New York","NY","2001-03-01","","customer service, answering phone ,billing and reservationist",15,"true","2014-10-26 18:01:34 UTC","2014-10-26 18:05:46 UTC"
5616,"MANAGER","MA FRANCHELLA LLC","port chester","New York","NY","2006-06-01","2010-04-30","assistant manager, customer service ,inventory",18,"true","2014-10-26 18:01:34 UTC","2014-10-26 18:05:46 UTC"
5620,"Assistant Manager","NrGize Lifestyle Cafe","Yonkers","New York","NY","2013-02-02","","Opening and closing the store according to store policy, cashier and customer service duties, production, inventory and stock, daily sales goals, training of new employees, management duties as well as typing of various documents and data entry duties and always working unsupervised. ",13,"true","2014-10-26 18:29:12 UTC","2014-10-26 18:29:12 UTC"
5620,"Lead Cashier, Key Holder","Auntie Anne's, Cinnabon","Yonkers","New York","NY","2010-12-10","2012-06-01","Provide friendly, excellent customer service and satisfaction to all, including mystery shoppers, as well as cashier duties, properly clean the kitchen area for inspections and in order to meet health regulations, clean and sanitize the dishes, serve the customers in an orderly fashion, prepare the beverages and food, keep track of the oven and contents inside, open and close the store, etc. ",9.5,"true","2014-10-26 18:29:12 UTC","2014-10-26 18:29:12 UTC"
5624,"Administrative Asst.","Convent of Mary the Queen","Yonkers","New York","NY","2012-10-15",NA,"Starting my new job on Monday Oct. 15, and very happy.  They are all so nice there and I'am looking forward to it.
",15.5,"true","2014-10-26 19:09:20 UTC","2014-11-10 15:21:53 UTC"
5625,"Founder/Administrator","Media Everything",NA,NA,NA,"2014-01-01","","My brand new blog, focusing on all things mass media. I take a closer look at marketing techniques, how social media is creating new jobs, and giving my input on major news stories. You can also look out for my weekly series, ""Epic Online Fails,"" in which I take a closer look at some of the biggest social media blunders ever.

http://mediaeverything.wordpress.com",NA,NA,"2014-10-26 19:11:42 UTC","2014-10-26 19:11:42 UTC"
5625,"Customer Service Specialist","Forrest Solutions",NA,NA,NA,"2011-06-01","","Working various positions at New York City trade shows. These include greeting the atendees, helping newcomers register for the event, monitoring the lines, and assisting with directions around the space. Also worked in the Page Services Department at Davis Polk & Wardell, delievering mail to the various floors and keeping track of all delieveries.",NA,NA,"2014-10-26 19:11:42 UTC","2014-10-26 19:11:42 UTC"
5625,"Intern / Social Media Expert","Pilla Creative Marketing",NA,NA,NA,"2007-05-01","","Assisted with Internet content creation and research, client contact and administrative duties. Now assisting clients interested in marketing through social media.",NA,NA,"2014-10-26 19:11:42 UTC","2014-10-26 19:11:42 UTC"
5625,"Usher","The Public Theater",NA,NA,NA,"2012-06-01","2013-07-31","Was originally hired to work at the 2012 season of Shakespeare in the Park. Since then, I have been working at their main building near Astor Place. I enjoy telling newcomers all about our company and can easily help our patrons through any emergency that arises. I also gained a Fire Guard Certificate, enabling me to determine different fire hazards and address them properly.",NA,NA,"2014-10-26 19:11:42 UTC","2014-10-26 19:11:42 UTC"
5625,"Temp Worker","SUNY Oneonta Theatre Department",NA,NA,NA,"2009-08-01","2009-10-31","Reorganized the costume shop after its renovation. Moved costume racks and boxes to their new locations and even did some prep-work for the classes.",NA,NA,"2014-10-26 19:11:42 UTC","2014-10-26 19:11:42 UTC"
5625,"Intern","Theloopny.com",NA,NA,NA,"2008-05-01","2009-08-31","Formerly known as Getinloop.com. Organized the event calendar as well as searched for new events. Also added to the arts section and crime blotter on the site",NA,NA,"2014-10-26 19:11:42 UTC","2014-10-26 19:11:42 UTC"
5625,"Intern","Randall L. Wreghitt Productions",NA,NA,NA,"2008-06-01","2008-08-31","Made deliveries, organized old programs, read and approved possible scripts, gave out tickets and attended production meetings as well as met with other theatre companies.",NA,NA,"2014-10-26 19:11:42 UTC","2014-10-26 19:11:42 UTC"
5626,"medical receptionist","westchester health associates","mount kisco","New York","NY","2014-04-20","2014-10-16","Greeting clients scheduling appointments scanning data entry",15,"false","2014-10-26 19:27:50 UTC","2014-10-26 19:27:50 UTC"
5628,"Senior Citizens' Coordinator/Municipal Agent","City of New London",NA,NA,NA,"1999-05-01","","As Senior Citizens' Coordinator, I plan programs and coordinate services for senior citizens of New London.  I supervise all staff at the Senior Center which includes managing the kitchen, the transportation programs and program instructors.  As Municipal Agent, I interview and counsel persons on various aging issues and benefits they may be entitled to, making referrals whenever necessary.  I assist with forms and recertification.",NA,NA,"2014-10-26 19:34:48 UTC","2014-10-26 19:34:48 UTC"
5628,"Senior Citizens Coordinator/Municipal Agent","New London Senior Center",NA,NA,NA,"1999-05-01","","",NA,NA,"2014-10-26 19:34:48 UTC","2014-10-26 19:34:48 UTC"
5628,"Assistant Coordinator Groton Senior Center","Town of Groton, CT",NA,NA,NA,"1982-05-01","1994-09-30","I was hired as a part time program planner.  I applied for the posiition of Assistant Coordinator.  Shortly after applying the position was made full time.",NA,NA,"2014-10-26 19:34:48 UTC","2014-10-26 19:34:48 UTC"
5629,"sub maker/cashier","Jimmy John's","Guilderland","New York","NY","2014-09-18",NA,NA,NA,NA,"2014-10-26 19:48:25 UTC","2014-10-26 19:48:25 UTC"
563,"Server","Cucina Venti","Mountain View","California","CA","2013-02-01",NA,"Serve food, drinks, bartend, run food, bus tables, and cocktail. ",8,"true","2014-08-15 22:05:03 UTC","2014-08-15 22:05:03 UTC"
5632,"Administrative Assistant","Marion Salonspa","Poughkeepsie","New York","NY","2013-04-01","2014-10-23","Customer Service, Administrative Support, Scheduling Appointments, Promotions and Announcements on Social Media, Opening and Closing of Salon, Greeting Clients",12,"true","2014-10-26 21:07:12 UTC","2014-10-26 21:07:12 UTC"
5632,"Executive Assistant","Pendragon Technology","Poughkeepsie","New York","NY","2013-04-01","2014-01-30","Administration of Employee Benefits, Administrative Support, Accounts Receivable/Payable, Ordering and stocking of Office Supplies, Shipping/Receiving of Equipment and Supplies, Data Input, Scanning and Filing",16,"true","2014-10-26 21:07:12 UTC","2014-10-26 21:07:12 UTC"
5632,"Administrative Assistant","Marshall & Sterling","Poughkeepsie","New York","NY","2010-06-22","2013-05-30","Administration Support, First Client Contact, Processing of New Hire, Customer Service, Insurance Authorizations and Corrections, Renewals, Data Entry",18,"false","2014-10-26 21:07:12 UTC","2014-10-26 21:07:12 UTC"
5633,"Receptionsist ","Bonnist&Cutro","Rye","New York","NY","2009-07-06",NA,"Answer multiple phone lines . Handle company emails. File and draft motions.",16,"true","2014-10-26 21:10:03 UTC","2014-10-26 21:10:03 UTC"
5634,"Event Staff","University of Hartford Athletic Department",NA,NA,NA,"","","",NA,NA,"2014-10-26 21:03:39 UTC","2014-10-26 21:03:39 UTC"
5634,"Project Coordinator","LookLeft Group",NA,NA,NA,"","","Researched, organized and managed data for LookLeft Group, a consulting service in the healthcare industry that facilitates technology integration with clinical operations management in business.",NA,NA,"2014-10-26 21:03:39 UTC","2014-10-26 21:03:39 UTC"
5634,"Summer Camp Counselor","Hendrick Hudson School District and Peekskill School District",NA,NA,NA,"","","Volleyball and basketball camp counselor in Hendrick Hudson School District and Peekskill School District’s recreation departments. Worked directly with children ages 6-14, organized and directed camp events and activities.",NA,NA,"2014-10-26 21:03:39 UTC","2014-10-26 21:03:39 UTC"
5634,"Summer School Teacher Assistant","Ossining School District",NA,NA,NA,"","","Provided academic support for elementary school students. Helped coordinate lesson activities and remedial support.",NA,NA,"2014-10-26 21:03:39 UTC","2014-10-26 21:03:39 UTC"
5634,"Volleyball Coach","Durham University",NA,NA,NA,"2013-08-01","","",NA,NA,"2014-10-26 21:03:38 UTC","2014-10-26 21:03:38 UTC"
5634,"Northeast Operations Intern","Feeding Children Everywhere",NA,NA,NA,"2013-04-01","2013-08-31","",NA,NA,"2014-10-26 21:03:39 UTC","2014-10-26 21:03:39 UTC"
5635,"Sales Development Representative","Pathbrite, Inc.",NA,NA,NA,"2014-09-01","","",NA,NA,"2014-10-26 21:07:44 UTC","2014-10-26 21:07:44 UTC"
5635,"Business Strategy and Development Intern","Course Hero, Inc.",NA,NA,NA,"2014-01-01","2014-06-30","Managed a team of peers, and delegated tasks to create an academic resource for Chapman students. Strategized methods to promote CourseHero and its Knowledge Drive philanthropic effort to my community. Developed a system of action and reward that benefitted the students that were involved with the project.",NA,NA,"2014-10-26 21:07:44 UTC","2014-10-26 21:07:44 UTC"
5635,"Social Media Experience Intern","Danny Wimmer Presents",NA,NA,NA,"2012-09-01","2013-07-31","Utilized HootSuite to increase exposure with fans that resulted in increased likes, conversations, and ticket sales. Conceptualized unique content such as contests, video and “passion” submissions to engage in brand relatability. Initiated a strategic project to identify and recommend new markets for future music festivals.",NA,NA,"2014-10-26 21:07:44 UTC","2014-10-26 21:07:44 UTC"
5635,"Administration and Outreach Intern","WEGO Charitable Association",NA,NA,NA,"2012-05-01","2012-08-31","This organization identifies low-income student in Taipei, and provides a variety of resources for these students to go through middle school all the way until their graduation from university. I served as a liaison between the organization and the low income families, and my responsibilities included raising $3,600 for the annual scholarship event and translating documents from Mandarin to English to focus on gaining sponsorships from English companies. This internship was in Mandarin Chinese.",NA,NA,"2014-10-26 21:07:44 UTC","2014-10-26 21:07:44 UTC"
5635,"Junior Counselor","Jameson Ranch Camp",NA,NA,NA,"2009-06-01","2009-07-31","A summer ranch camp from ages 6 - 15. I worked with the campers, staff, and directors on the day to day operation including oven fire, laundry, gardening, kitchen help, and supporting activities. I loved this work because I was able to connect the passion of the outdoors with creating a community with great friends!",NA,NA,"2014-10-26 21:07:44 UTC","2014-10-26 21:07:44 UTC"
5638,"Sales Associate","Lord and Taylor","Eastchester","New York","NY","2014-10-01","","Greet customers and determine their needs and wants. Assist in display of merchandise. Recommend merchandise based on individual requirements. Answer customers’ queries and concerns. Cashier, handle monetary transactions, credit cards, coupons and automatic debits. Audit money in cash at the beginning and end of shifts to ensure correct amounts and adequate change.",11,"false","2014-10-26 22:25:07 UTC","2014-10-27 14:42:18 UTC"
5638,"Patient Care Specialist","Haldey Pharmaceutical Compounding ","Bronx","New York","NY","2014-02-05","2014-09-15","Answering high volume of phone calls, verifying patients insurance and general information. Pharmacy billing, Computer Rx software. Data entry, entering patient’s information into the system. Handled monetary transactions and credit cards.",10.5,"false","2014-10-26 22:25:07 UTC","2014-10-26 22:25:07 UTC"
5638,"Bail clerk","JCP Bail Bonds","Bronx","New York","NY","2012-09-18","2014-02-01","Data entry, obtained personal information to type Bond Questionnaire forms and Affidavits. Handled monetary transactions, check, and credit cards. Worked on Late Check in Report to assure clients check in on a weekly basis. Exonerated bonds in court on defendants court dates. Prepared Surety Examinations to present to the D.A’s office.",12,"false","2014-10-26 22:25:07 UTC","2014-10-26 22:25:07 UTC"
5638,"File clerk","Theracare of NY ","New York","New York","NY","2012-06-25","2012-08-31","Temporary Summer Job. Organized and filed away clients chart information according to documents and alphabet order.",10,"false","2014-10-26 22:25:07 UTC","2014-10-26 22:25:07 UTC"
5638,"Membership Service ","BJ's Wholesale Club","Bronx","New York","NY","2011-02-28","2012-06-18","Issued receipts, refunds, credits, and change due to customers
Cashier, handled monetary transactions, credit cards, vouchers and automatic debits
Created new membership cards for customers
Audited money in cash at the beginning and end of shifts to ensure correct amounts and adequate change",10,"false","2014-10-26 22:25:07 UTC","2014-10-26 22:25:07 UTC"
5639,NA,"Internet Marketing",NA,NA,NA,NA,NA,NA,NA,NA,"2014-10-26 21:45:11 UTC","2014-10-26 21:45:11 UTC"
5647,"none","Trying out retirement","Hopkins","Minnesota","MN",NA,NA,NA,NA,NA,"2014-10-26 23:03:25 UTC","2014-10-26 23:03:25 UTC"
5649,"Operations agent","Shuttle Me","Elmsford","New York","NY","2014-06-18","2014-08-11","Booked reservations, confirmed reservations, answered phone calls, closing out adjacents, monitoring flights and gps tracking systems, processing credit cards",8,"true","2014-10-27 11:27:02 UTC","2014-10-27 11:27:02 UTC"
5649,"Telemarketing ","TMI marketing group","Tampa","Florida","FL","2014-04-07","2014-05-19","Answering high volume calls, directing customers to proper department, assisted customers with installation",8,"true","2014-10-27 11:27:02 UTC","2014-10-27 11:27:02 UTC"
5649,"Customer service representative","Convergys","Tampa","Florida","FL","2013-10-14","2014-01-06","Handled all billing issues, assisted customers with installation, answered phone calls",10.1,"true","2014-10-27 11:27:02 UTC","2014-10-27 11:27:02 UTC"
565,"customer service cashier","walmart supercenter ","Gilroy","California","CA","2011-04-01","1012-12-01","returns and exchanges, cashier , dealing with customer concerns or complaints, sales floor associate. ",9.3,"true","2014-08-15 22:05:04 UTC","2014-08-15 22:05:04 UTC"
5656,"Small Business Specialist","JP Morgan Chase","San Francisco","California","CA","2012-12-17","","Opened and managed business accounts. 
Recommended additional products to customers.
Exhibit outstanding service to all customers.",18,"false","2014-10-27 01:11:49 UTC","2014-10-27 01:11:49 UTC"
5656,"Client Services Representative","USTA National Tennis Center","Flushing","New York","NY","2011-06-01","2012-09-30","Edited ticket plan brochures in spanish.
Answered phones, chats, emails, regarding ticket plans and amenities for the US Open. ",12,"false","2014-10-27 01:11:49 UTC","2014-10-27 01:11:49 UTC"
5656," Concierge Reprentative","Madison Square Garden","Manhattan","New York","NY","2011-11-01","2012-05-31","Serviced Luxury Suite Clients as well as premium ticket holders. 
Provided detailed information regarding the amenities MSG had to offer.",12,"false","2014-10-27 01:11:49 UTC","2014-10-27 01:11:49 UTC"
5661,"Salesman","Honda of new Rochelle ","New Rochelle ","New York","NY","2014-01-05","2014-08-26","Sell cars ",8,"false","2014-10-27 03:04:04 UTC","2014-10-27 03:04:04 UTC"
5661,"Sales rep","Verizon","Tarrytown ","New York","NY","2013-02-02","2014-01-04","Help customers ",10,"false","2014-10-27 03:04:04 UTC","2014-10-27 03:04:04 UTC"
5662,"Administrative Assistant","ImOnIt Entertainment","Lakewood","New Jersey","NJ","2009-11-01",NA,"Schedule Photoshoots/Video Shoots
Data Entry (MS Word/Excel/Powerpoint)
Review Music
Advising
Morale Building
Built Up Online Resumes
Graphic Art
Social Media Marketing",8,"false","2014-10-27 03:18:08 UTC","2014-10-27 03:23:58 UTC"
5662,"Stock Lead","Ralph Lauren","Jackson","New Jersey","NJ","2009-06-20",NA,"Train Managers & Employees
Instruct Employees
Inventory Replenishment
Merchandising
Stock Room Maintenance
Handle Freight
Assist Customers
Cashier",11.35,"true","2014-10-27 03:18:08 UTC","2014-10-27 03:23:58 UTC"
5666,"Marketing Assistant","Health Plus","New York","New York","NY","2005-10-31","2011-08-12","Kept a record of the number of applications taken in each program, tracks their source,                                                                                                                                                                                                                and report this information to the Marketing Manager on a weekly basis.
Coordinates event logs.
Send out contracts and customer copies of the Child Health Plus applications.
Assist the Special Events Coordinator in preparing for upcoming events.
Prepare time cards and schedules along with Marketing Manager.
Prepare overtime reports along with Marketing Manager.
Prepare agendas for weekly meeting between Marketing Manager and Marketing Representatives",21,"true","2014-10-27 09:18:06 UTC","2014-10-27 09:27:56 UTC"
5666,"Receptionist/Secretary","R. Paniagua, Inc","New York","New York","NY","2001-08-12","2005-10-28","Greeted clients, handled incoming and outgoing calls on a multi-console phone system.
Created invoices for Ad jobs and maintained accounts receivable.
Updated customer files and data entry.
Maintained supplies and inventory for office.
Received all incoming and outgoing mail and routed items directly to the appropriate office for actions.
Typed correspondence and other items.
Prepared and tracked shipments for UPS, FedEx, and Airborne
",19,"true","2014-10-27 09:27:56 UTC","2014-10-27 09:27:56 UTC"
5669,"Accounts Payable","Retired",NA,NA,NA,NA,NA,"Metroplex Service Welding Supply",NA,NA,"2014-10-27 13:17:08 UTC","2014-10-27 13:17:08 UTC"
5670,"Service Attendant ","Post Road Fuel","Portchester ","New York","NY","2014-01-20","2014-09-30","Handled all purchase transactions, greet customers and responsible for training all new employees ",9,"true","2014-10-27 13:45:55 UTC","2014-10-27 13:45:55 UTC"
5670,"Client Service Representative ","National Bureau Collection Corp","Tarrytown","New York","NY","2012-08-20","2013-09-20","Handled inbound and outbound calls report and post payments, mailed invoices, fax and email clients updates, created status reports for all clients",9,"false","2014-10-27 13:45:55 UTC","2014-10-27 13:45:55 UTC"
5671,"Manager, SEO Marketing","Travelocity","Surprise","Arizona","AZ","2014-03-07","","Manage SEO efforts",75,"false","2014-10-27 13:32:46 UTC","2014-10-29 13:52:46 UTC"
5671,"Director, SEO","Choice Hotels International","Phoenix","Arizona","AZ","2003-08-26","2011-08-26","Direct, manage and lead search strategy.",85,"true","2014-10-27 13:32:46 UTC","2014-10-29 13:52:46 UTC"
5672,"Receptionist/Front Desk","N.Y Eye Care and Hearing","yonkers","New York","NY","2014-10-01","","•	Answer phone calls, schedule appointments, maintaining charts and greeting patients. Keep tracks of supplies and maintaining office equipment.
•	Pre-testing patient vision
•	Maintaining supplies of eyeglass frames and contact lenses
•	Authorization
•	Verify both medical and optical insurance.

",11,"true","2014-10-27 13:53:47 UTC","2014-10-27 13:53:47 UTC"
5672,"Physical Therapist Aide/Front Desk ","Westchester Physical Therapy Group ","sleepy hollow ","New York","NY","2010-10-01","2014-10-01","•	Perform clerical duties, such as taking inventory, ordering supplies, answering telephone, taking messages, scheduling patients, and filling out forms.
•	Administer active and passive manual therapeutic exercises, therapeutic massage, and electrical modality treatments, such as ultrasound.
•	Clean and organize work areas and disinfect equipment after treatment.
•	Administered therapeutic hot packs, cold packs and personally handled various electrical stimulation treatments
",13,"true","2014-10-27 13:53:47 UTC","2014-10-27 13:53:47 UTC"
5674,"sales","shogun pearl","white plains","New York","NY","2014-06-01",NA,"Connect major company's to sell jewerly",12,"false","2014-10-27 13:53:34 UTC","2014-10-27 13:57:52 UTC"
568,"Accounts Receivable Specialist","Sterling Transportation","Los Angeles","California","CA","2014-03-24",NA,"Responsible for the collection and billing of 200 business clients; and the preparation, review, processing and emailing of client's invoices. Perform Credit Application process for new customers.
",14,"false","2014-08-15 22:05:04 UTC","2014-09-18 03:05:04 UTC"
5685,"Executive Recruitment Coordinator","EY",NA,NA,NA,"2008-04-01","","-Co-manage on average 40 direct admit candidates per fiscal year
-Manage all aspects of direct admit process including: schedule, interviews (in –person or via video
    conference), arrange travel/ hotel accommodations, escort candidates to their interview(s) and
    schedule phone calls.
-Generate candidate portfolio for submission to the monthly executive board meeting; Send
    candidate employment application and other documents
-Liaise with outside vendor, partnership operations team and general counsel 
-Generate new hire offer letters; Onboard new hires and ensure smooth transition into the firm

Achievements
-Provided effective alternatives in case of equipment issues/delays through other means/ format
    including via telephone.
-Successfully nurtured team work when onboarding new hires through inclusion of location
    managers for the new hires’ office base to ensure he/she is aware of a new hire starting at
     location.
-Exhibited high level client support by aiding other service lines that I am not aligned to have their
     candidates escorted.
-Successfully accomplished projects including interviews and meetings under tight deadlines.",NA,NA,"2014-10-27 15:18:00 UTC","2014-10-27 15:18:00 UTC"
5685,"Contractor","Advantage",NA,NA,NA,"2007-07-01","2008-04-30","Worked at Ernst & Young as Executive Recruitment Coordinator (contractor position) then transitioned to permanent status.",NA,NA,"2014-10-27 15:18:00 UTC","2014-10-27 15:18:00 UTC"
5685,"Sales Administration Associate","Canon USA",NA,NA,NA,"2005-08-01","2007-07-31","-Maintained dealer-only website by adding new product photos, product description/specs. Remove discontinued products from the website; Run weekly and month-end Sales reports using Excel
-Ensured authorized dealer contracts were updated  
-Performed liaison responsibilities between the firm and outside vendor clients.
-Handled special projects and assignments on an as-needed basis.

Achievements
-Worked with the outside vendor managing the website to problem-solve issues presented to me from dealers unable to gain access the website to order supplies.",NA,NA,"2014-10-27 15:18:00 UTC","2014-10-27 15:18:00 UTC"
5685,"Project Coordinator","TIAA-CREF",NA,NA,NA,"2002-02-01","2005-07-31","-Developed and cultivated strong working business relationships with sales team members
-Worked in liaison with graphic designers, financial consultants, compliance managers, and print vendors on finalized drafts
-Coordinated seminar invitations and collateral for the marketing department; Maintained seminar event information of attendees (staff & clients) in Access
-Posted seminars and financial counseling events on the company proprietary website

Achievements
-Exhibited excellent general business acumen; with commitment and integrity, demonstrated a practical business approach utilizing systems and processes that enhanced business growth and focus on engaging the market; relished the opportunity to solve problems, make improvements, deliver projects and transform ideas into practical plans and actions.",NA,NA,"2014-10-27 15:18:00 UTC","2014-10-27 15:18:00 UTC"
5692,"Production/Traffic/Account Services","MarketLogic","Miami","Florida","FL","2008-11-01","2012-07-01",NA,NA,NA,"2014-10-27 16:31:41 UTC","2014-10-27 16:31:41 UTC"
5692,"Production Manager","Turkel","","","","2005-06-01","2008-05-01",NA,NA,NA,"2014-10-27 16:31:41 UTC","2014-10-27 16:31:41 UTC"
5692,"Production/Traffic Manager","Grupo Uno","","","","2003-04-01","2004-11-01",NA,NA,NA,"2014-10-27 16:31:41 UTC","2014-10-27 16:31:41 UTC"
5692,"Traffic/Media/Production","BBDO Miami","","","","1999-03-01","2001-09-01",NA,NA,NA,"2014-10-27 16:31:41 UTC","2014-10-27 16:31:41 UTC"
5692,"Traffic Media","Backus Turner International","","","","1996-07-01","1998-08-01",NA,NA,NA,"2014-10-27 16:31:41 UTC","2014-10-27 16:31:41 UTC"
5694,"Host",NA,"White Plains","New York","NY",NA,NA,NA,NA,NA,"2014-10-27 17:04:24 UTC","2014-10-27 17:04:24 UTC"
5695,"Accounting Assistant","Accounts Payable",NA,NA,NA,"2000-02-01",NA,NA,NA,NA,"2014-10-27 17:18:04 UTC","2014-10-27 17:18:04 UTC"
5698,"key carrier","Save Mart Supermarket","Brentwood","California","CA","2001-06-01",NA,"Bookkeeping, cash handing, customer service,  managing 15-20employees daily , 10 key .",19.4,"false","2014-10-27 17:40:17 UTC","2014-10-27 17:47:42 UTC"
57,"Sales Associate","Follet","San Francisco","California","CA","2012-12-01","2013-02-01",NA,10.5,"true","2014-08-15 22:03:54 UTC","2014-08-15 22:03:54 UTC"
57,"Lot Operator/Lot Monitor","City of Santa Barbara","Santa Barbara","California","CA","2010-10-01","2012-08-01",NA,10,"true","2014-08-15 22:03:54 UTC","2014-08-15 22:03:54 UTC"
57,"Activities Assistant","Casa Dorinda","Montecito","California","CA","2009-06-01","2010-08-01",NA,10,"true","2014-08-15 22:03:54 UTC","2014-08-15 22:03:54 UTC"
570,"NONE","NONE","NONE",NA,NA,NA,NA,"NONE",NA,"false","2014-08-15 22:05:04 UTC","2014-08-15 22:05:04 UTC"
5708,"Administrative Temp","John Varvatos Enterprises","New York","New York","NY","2014-06-09","2014-07-23","Administrative Professional 									
o	Develop budgeting and operational processes 
o	Build budget worksheets 
o Reconcile expenses for the department VP",20,"false","2014-10-27 20:14:43 UTC","2014-11-03 22:25:18 UTC"
5708,"Transmission System Operator/Maintainer","Army National Guard","Peekskill","New York","NY","2012-08-01","2013-06-30","*Supervised installation, operation and maintenance of one High Capacity Line of Sight Radio  Shelter, Satellite Transportable Terminal, Generator and two HMMWV’s 
*Responsible for training Soldiers
*Assimilated and reported network statistics 
*Maintained accountability for network equipment valued in excess of $1.2 million",10,"false","2014-10-27 20:14:43 UTC","2014-11-03 22:25:18 UTC"
5708,"Assistant Manager","Cole Haan","White Plains","New York","NY","2010-01-01","2010-06-30","*Supervised and trained sales associates on product knowledge, store operations, and customer service
*Prepared charts and reports tracking generated sales of $1 million per quarter
*Managed and maintained store’s fiscal data and performance
*Tracked and managed store’s operational budget of $100k",15,"false","2014-10-27 20:14:43 UTC","2014-11-03 22:25:18 UTC"
