"Applicant.ID","Position.Of.Interest","Created.At","Updated.At"
5541,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5541,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5541,"Sales Rep","2014-08-14 15:56:47 UTC","2015-03-02 02:13:08 UTC"
5546,"Server","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
5546,"Host","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
5546,"Barista","2014-08-14 15:56:43 UTC","2015-02-18 02:35:06 UTC"
5546,"Dishwasher","2014-08-14 15:56:43 UTC","2015-02-19 23:21:28 UTC"
5546,"Line Cook","2014-08-14 15:56:44 UTC","2015-02-22 11:22:37 UTC"
5546,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5546,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5546,"Sales Rep","2014-08-14 15:56:47 UTC","2015-03-02 02:13:08 UTC"
5570,"Book Keeper","2014-08-14 15:56:46 UTC","2015-03-02 12:17:17 UTC"
5570,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5570,"Clerical and office assistant","2015-01-05 13:51:03 UTC","2015-01-05 13:51:03 UTC"
5575,"Bus boy","2014-10-25 15:45:55 UTC","2014-10-25 15:45:55 UTC"
5575,"Cash register","2014-10-25 15:45:55 UTC","2014-10-25 15:45:55 UTC"
5582,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5582,"Sales Rep","2014-08-14 15:56:47 UTC","2015-03-02 02:13:08 UTC"
5586,"Host","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
5586,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5586,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5586,"retail","2014-11-10 13:33:55 UTC","2014-11-10 13:33:55 UTC"
5586,"flowers","2014-11-10 13:33:55 UTC","2014-11-10 13:33:55 UTC"
5590,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5590,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5590,"Data Entry","2014-10-25 19:35:09 UTC","2014-10-25 19:35:09 UTC"
5590,"Ass't. Librarian","2014-10-25 19:35:09 UTC","2014-10-25 19:35:09 UTC"
5591,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5591,"paralegal","2014-10-25 20:10:23 UTC","2014-10-25 20:10:23 UTC"
5591,"legal assistant","2014-10-25 20:10:23 UTC","2014-10-25 20:10:23 UTC"
5591,"transcription","2014-10-25 20:10:23 UTC","2014-10-25 20:10:23 UTC"
5603,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5603,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5603,"clerk","2014-10-26 00:49:19 UTC","2014-10-26 00:49:19 UTC"
5608,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5608,"Sales Rep","2014-08-14 15:56:47 UTC","2015-03-02 02:13:08 UTC"
5608,"part time manager","2014-11-03 20:42:33 UTC","2014-11-03 20:42:33 UTC"
5608,"cleaning","2014-11-03 20:42:33 UTC","2014-11-03 20:42:33 UTC"
5609,"Host","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
5609,"Dishwasher","2014-08-14 15:56:43 UTC","2015-02-19 23:21:28 UTC"
5609,"Chef","2014-08-14 15:56:45 UTC","2015-02-12 19:11:23 UTC"
5609,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5616,"Dishwasher","2014-08-14 15:56:43 UTC","2015-02-19 23:21:28 UTC"
5616,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5616,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5618,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5620,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5620,"Book Keeper","2014-08-14 15:56:46 UTC","2015-03-02 12:17:17 UTC"
5620,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5620,"Sales Rep","2014-08-14 15:56:47 UTC","2015-03-02 02:13:08 UTC"
5621,"Dishwasher","2014-08-14 15:56:43 UTC","2015-02-19 23:21:28 UTC"
5621,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5625,"Host","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
5625,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5625,"Book Keeper","2014-08-14 15:56:46 UTC","2015-03-02 12:17:17 UTC"
5625,"office assistant","2014-10-26 19:12:56 UTC","2014-10-26 19:12:56 UTC"
5626,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5626,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5632,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5632,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5633,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5633,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5638,"Host","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
5638,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5638,"Book Keeper","2014-08-14 15:56:46 UTC","2015-03-02 12:17:17 UTC"
5638,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5643,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5649,"Server","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
5649,"Host","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
5649,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5649,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5654,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5654,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5654,"Sales Rep","2014-08-14 15:56:47 UTC","2015-03-02 02:13:08 UTC"
5656,"Book Keeper","2014-08-14 15:56:46 UTC","2015-03-02 12:17:17 UTC"
5656,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5661,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5661,"Sales Rep","2014-08-14 15:56:47 UTC","2015-03-02 02:13:08 UTC"
5662,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5662,"Book Keeper","2014-08-14 15:56:46 UTC","2015-03-02 12:17:17 UTC"
5666,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5666,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5667,"Server","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
5667,"Host","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
5667,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5667,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5670,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5670,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5671,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5671,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5671,"Sales Rep","2014-08-14 15:56:47 UTC","2015-03-02 02:13:08 UTC"
5672,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5672,"Book Keeper","2014-08-14 15:56:46 UTC","2015-03-02 12:17:17 UTC"
5672,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5674,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5674,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5674,"Sales Rep","2014-08-14 15:56:47 UTC","2015-03-02 02:13:08 UTC"
5676,"Server","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
5676,"Dishwasher","2014-08-14 15:56:43 UTC","2015-02-19 23:21:28 UTC"
5676,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5676,"Book Keeper","2014-08-14 15:56:46 UTC","2015-03-02 12:17:17 UTC"
5676,"Housekeeping","2014-10-27 14:04:34 UTC","2014-10-27 14:04:34 UTC"
5676,"Housekeeping","2014-10-27 14:04:36 UTC","2014-10-27 14:04:36 UTC"
568,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
568,"Book Keeper","2014-08-14 15:56:46 UTC","2015-03-02 12:17:17 UTC"
568,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5689,"Server","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
5689,"Dishwasher","2014-08-14 15:56:43 UTC","2015-02-19 23:21:28 UTC"
5689,"Line Cook","2014-08-14 15:56:44 UTC","2015-02-22 11:22:37 UTC"
5689,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5689,"Book Keeper","2014-08-14 15:56:46 UTC","2015-03-02 12:17:17 UTC"
5689,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5691,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5691,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5692,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5692,"Book Keeper","2014-08-14 15:56:46 UTC","2015-03-02 12:17:17 UTC"
5692,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5693,"stocker ","2014-10-27 16:50:03 UTC","2014-10-27 16:50:03 UTC"
5694,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5694,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5698,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5698,"Book Keeper","2014-08-14 15:56:46 UTC","2015-03-02 12:17:17 UTC"
5698,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5700,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5703,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5705,"Server","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
5705,"Dishwasher","2014-08-14 15:56:43 UTC","2015-02-19 23:21:28 UTC"
5705,"Bartender","2014-08-14 15:56:44 UTC","2015-02-19 23:21:28 UTC"
5705,"Book Keeper","2014-08-14 15:56:46 UTC","2015-03-02 12:17:17 UTC"
5705,"Sales Rep","2014-08-14 15:56:47 UTC","2015-03-02 02:13:08 UTC"
5708,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5708,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5726,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5726,"tech","2014-10-28 02:32:24 UTC","2014-10-28 02:32:24 UTC"
5726,"Human Resources","2014-10-28 02:32:24 UTC","2014-10-28 02:32:24 UTC"
5734,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5734,"Book Keeper","2014-08-14 15:56:46 UTC","2015-03-02 12:17:17 UTC"
5734,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5734,"clerk","2014-10-28 13:52:40 UTC","2014-10-28 13:52:40 UTC"
5736,"Dishwasher","2014-08-14 15:56:43 UTC","2015-02-19 23:21:28 UTC"
5736,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5741,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5741,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5760,"Server","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
5760,"Dishwasher","2014-08-14 15:56:43 UTC","2015-02-19 23:21:28 UTC"
5763,"Dishwasher","2014-08-14 15:56:43 UTC","2015-02-19 23:21:28 UTC"
5763,"Bartender","2014-08-14 15:56:44 UTC","2015-02-19 23:21:28 UTC"
5763,"Line Cook","2014-08-14 15:56:44 UTC","2015-02-22 11:22:37 UTC"
5763,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5763,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5763,"Sales Rep","2014-08-14 15:56:47 UTC","2015-03-02 02:13:08 UTC"
5765,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5765,"Book Keeper","2014-08-14 15:56:46 UTC","2015-03-02 12:17:17 UTC"
5765,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5765,"Sales Rep","2014-08-14 15:56:47 UTC","2015-03-02 02:13:08 UTC"
5767,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5770,"Server","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
5785,"Server","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
5785,"Host","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
5785,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5790,"office help","2014-10-28 18:26:05 UTC","2014-10-28 18:26:05 UTC"
5799,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5799,"Sales Rep","2014-08-14 15:56:47 UTC","2015-03-02 02:13:08 UTC"
5799,"food sales part time","2014-10-28 19:23:04 UTC","2014-10-28 19:23:04 UTC"
5812,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5812,"clerical","2014-10-28 21:24:53 UTC","2014-10-28 21:24:53 UTC"
5819,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5819,"Book Keeper","2014-08-14 15:56:46 UTC","2015-03-02 12:17:17 UTC"
5819,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5819,"Sales Rep","2014-08-14 15:56:47 UTC","2015-03-02 02:13:08 UTC"
5820,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5820,"Sales Rep","2014-08-14 15:56:47 UTC","2015-03-02 02:13:08 UTC"
5833,"Server","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
5833,"Dishwasher","2014-08-14 15:56:43 UTC","2015-02-19 23:21:28 UTC"
5833,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5835,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5835,"Book Keeper","2014-08-14 15:56:46 UTC","2015-03-02 12:17:17 UTC"
5835,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5835,"Scheduling Coordinator","2014-10-29 04:28:06 UTC","2014-10-29 04:28:06 UTC"
5837,"Server","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
5837,"Host","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
5837,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5837,"Sales Rep","2014-08-14 15:56:47 UTC","2015-03-02 02:13:08 UTC"
5837,"working with children","2014-10-29 06:15:12 UTC","2014-10-29 06:15:12 UTC"
5839,"Dishwasher","2014-08-14 15:56:43 UTC","2015-02-19 23:21:28 UTC"
5841,"Server","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
5841,"Book Keeper","2014-08-14 15:56:46 UTC","2015-03-02 12:17:17 UTC"
5841,"Sales Rep","2014-08-14 15:56:47 UTC","2015-03-02 02:13:08 UTC"
5841,"department store","2014-10-29 07:19:57 UTC","2014-10-29 07:19:57 UTC"
5850,"Cashier","2014-10-29 14:04:12 UTC","2014-10-29 14:04:12 UTC"
5869,"Dishwasher","2014-08-14 15:56:43 UTC","2015-02-19 23:21:28 UTC"
5873,"management","2014-10-29 15:45:08 UTC","2014-10-29 15:45:08 UTC"
5889,"Server","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
5889,"Dishwasher","2014-08-14 15:56:43 UTC","2015-02-19 23:21:28 UTC"
5889,"Bartender","2014-08-14 15:56:44 UTC","2015-02-19 23:21:28 UTC"
5889,"Line Cook","2014-08-14 15:56:44 UTC","2015-02-22 11:22:37 UTC"
5889,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5889,"Book Keeper","2014-08-14 15:56:46 UTC","2015-03-02 12:17:17 UTC"
5889,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5889,"Sales Rep","2014-08-14 15:56:47 UTC","2015-03-02 02:13:08 UTC"
5890,"Line Cook","2014-08-14 15:56:44 UTC","2015-02-22 11:22:37 UTC"
5890,"Chef","2014-08-14 15:56:45 UTC","2015-02-12 19:11:23 UTC"
5895,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5895,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5911,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5911,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5911,"Sales Rep","2014-08-14 15:56:47 UTC","2015-03-02 02:13:08 UTC"
5914,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5914,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5921,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5921,"Book Keeper","2014-08-14 15:56:46 UTC","2015-03-02 12:17:17 UTC"
5921,"Sales Rep","2014-08-14 15:56:47 UTC","2015-03-02 02:13:08 UTC"
5921,"Administrative Assistant ","2014-10-29 19:52:32 UTC","2014-10-29 19:52:32 UTC"
5921,"Office Manager","2014-10-29 19:52:32 UTC","2014-10-29 19:52:32 UTC"
5921,"Clerical Assistant","2014-10-29 19:52:32 UTC","2014-10-29 19:52:32 UTC"
5931,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5944,"security","2014-10-29 21:32:57 UTC","2014-10-29 21:32:57 UTC"
5944,"retail store any position","2014-10-29 21:32:57 UTC","2014-10-29 21:32:57 UTC"
5944,"logistics","2014-10-29 21:32:57 UTC","2014-10-29 21:32:57 UTC"
5944,"machine mechanic","2014-10-29 21:32:57 UTC","2014-10-29 21:32:57 UTC"
5944,"machine operator","2014-10-29 21:32:57 UTC","2014-10-29 21:32:57 UTC"
5963,"telecom.","2014-10-30 00:14:43 UTC","2014-10-30 00:14:43 UTC"
5963,"courier","2014-10-30 00:14:43 UTC","2014-10-30 00:14:43 UTC"
5963,"anything with water","2014-10-30 00:14:43 UTC","2014-10-30 00:14:43 UTC"
5969,"Server","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
5969,"Host","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
5969,"Dishwasher","2014-08-14 15:56:43 UTC","2015-02-19 23:21:28 UTC"
5969,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5978,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
5978,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
5989,"delivery, volunteer supervisor","2014-10-30 12:42:42 UTC","2014-10-30 12:42:42 UTC"
5991,"Dishwasher","2014-08-14 15:56:43 UTC","2015-02-19 23:21:28 UTC"
601,"Server","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
601,"Line Cook","2014-08-14 15:56:44 UTC","2015-02-22 11:22:37 UTC"
601,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
6027,"Server","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
6027,"Host","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
6027,"Barista","2014-08-14 15:56:43 UTC","2015-02-18 02:35:06 UTC"
6027,"Dishwasher","2014-08-14 15:56:43 UTC","2015-02-19 23:21:28 UTC"
6027,"Bartender","2014-08-14 15:56:44 UTC","2015-02-19 23:21:28 UTC"
6027,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
6027,"Book Keeper","2014-08-14 15:56:46 UTC","2015-03-02 12:17:17 UTC"
6027,"teacher","2014-10-30 18:10:17 UTC","2014-10-30 18:10:17 UTC"
6028,"Book Keeper","2014-08-14 15:56:46 UTC","2015-03-02 12:17:17 UTC"
6028,"accounts payable","2014-11-18 17:11:20 UTC","2014-11-18 17:11:20 UTC"
6029,"Dishwasher","2014-08-14 15:56:43 UTC","2015-02-19 23:21:28 UTC"
6029,"warehouse","2014-10-30 18:26:09 UTC","2014-10-30 18:26:09 UTC"
6029,"stocker","2014-10-30 18:26:09 UTC","2014-10-30 18:26:09 UTC"
6029,"cleaning","2014-10-30 18:26:09 UTC","2014-10-30 18:26:09 UTC"
6030,"Server","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
6043,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
6043,"Sales Rep","2014-08-14 15:56:47 UTC","2015-03-02 02:13:08 UTC"
6043,"Credit Analyst","2014-10-30 20:15:34 UTC","2014-10-30 20:15:34 UTC"
6058,"Server","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
6058,"Dishwasher","2014-08-14 15:56:43 UTC","2015-02-19 23:21:28 UTC"
6062,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
6062,"Sales Rep","2014-08-14 15:56:47 UTC","2015-03-02 02:13:08 UTC"
6130,"Dishwasher","2014-08-14 15:56:43 UTC","2015-02-19 23:21:28 UTC"
6130,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
6130,"warehouse","2014-11-01 17:18:14 UTC","2014-11-01 17:18:14 UTC"
6142,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
6142,"Secretary","2014-11-03 17:19:09 UTC","2014-11-03 17:19:09 UTC"
6188,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
6236,"Server","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
6236,"Host","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
6236,"Dishwasher","2014-08-14 15:56:43 UTC","2015-02-19 23:21:28 UTC"
6236,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
6238,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
6247,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
6247,"DATA ENTRY","2014-11-02 23:38:23 UTC","2014-11-02 23:38:23 UTC"
6249,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
6249,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
6249,"Sales Rep","2014-08-14 15:56:47 UTC","2015-03-02 02:13:08 UTC"
6256,"Host","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
6256,"Dishwasher","2014-08-14 15:56:43 UTC","2015-02-19 23:21:28 UTC"
6315,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
6316,"Host","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
6316,"Dishwasher","2014-08-14 15:56:43 UTC","2015-02-19 23:21:28 UTC"
6316,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
6316,"Book Keeper","2014-08-14 15:56:46 UTC","2015-03-02 12:17:17 UTC"
6321,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
6321,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
6324,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
6329,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
6329,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
6330,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
6332,"Server","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
6332,"Host","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
6332,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
6332,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
6348,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
6348,"Book Keeper","2014-08-14 15:56:46 UTC","2015-03-02 12:17:17 UTC"
6348,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
6352,"Host","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
6352,"Bartender","2014-08-14 15:56:44 UTC","2015-02-19 23:21:28 UTC"
6352,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
6352,"Sales Rep","2014-08-14 15:56:47 UTC","2015-03-02 02:13:08 UTC"
6353,"Server","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
6353,"Host","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
6353,"Barista","2014-08-14 15:56:43 UTC","2015-02-18 02:35:06 UTC"
6353,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
6353,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
6353,"Sales Rep","2014-08-14 15:56:47 UTC","2015-03-02 02:13:08 UTC"
6355,"Server","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
6355,"Host","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
6355,"Receptionist","2014-08-14 15:56:45 UTC","2015-03-02 12:17:17 UTC"
6355,"Customer Service Rep","2014-08-14 15:56:46 UTC","2015-03-08 19:56:39 UTC"
6357,"Server","2014-08-14 15:56:42 UTC","2015-02-26 20:35:12 UTC"
