"Applicant.ID","Job.ID","Title","Position","Company","City","State.Name","State.Code","Industry","View.Start","View.End","View.Duration","Created.At","Updated.At"
7004,48200,"Entry Level Security Officer @ Securitas Security Services USA, Inc.","Entry Level Security Officer","Securitas Security Services USA, Inc.","Annandale","Virginia","VA","Other","2014-11-08 23:22:21 UTC","2014-11-08 23:22:33 UTC",12,"2014-11-08 23:22:21 UTC","2014-11-08 23:22:21 UTC"
7004,96288,"Cook - Food Service Worker - Cashier - Catering Associate - Line Server @ Self Opportunity","Cook - Food Service Worker - Cashier - Catering Associate - Line Server","Self Opportunity","Alexandria","Virginia","VA","","2014-12-04 03:28:20 UTC","2014-12-04 03:28:59 UTC",39,"2014-12-04 03:28:20 UTC","2014-12-04 03:28:20 UTC"
7006,80678,"Event Specialist Part Time @ Advantage Sales & Marketing","Event Specialist Part Time","Advantage Sales & Marketing","Glen Carbon","Illinois","IL",NA,"2014-12-05 04:28:17 UTC","2014-12-05 04:32:34 UTC",256,"2014-12-05 04:28:17 UTC","2014-12-05 04:28:17 UTC"
7006,80678,"Event Specialist Part Time @ Advantage Sales & Marketing","Event Specialist Part Time","Advantage Sales & Marketing","Glen Carbon","Illinois","IL",NA,"2014-12-05 04:32:43 UTC","2014-12-05 04:52:52 UTC",1208,"2014-12-05 04:32:43 UTC","2014-12-05 04:32:43 UTC"
7009,47407,"Evening Custodian @ Boulder Meridian","Evening Custodian","Boulder Meridian","Boulder","Colorado","CO","Public Utilities & Services","2014-11-09 00:35:59 UTC","2014-11-09 00:37:04 UTC",65,"2014-11-09 00:35:59 UTC","2014-11-09 00:35:59 UTC"
7009,47407,"Evening Custodian @ Boulder Meridian","Evening Custodian","Boulder Meridian","Boulder","Colorado","CO","Public Utilities & Services","2014-11-09 00:37:49 UTC","2014-11-09 00:37:49 UTC",0,"2014-11-09 00:37:49 UTC","2014-11-09 00:37:49 UTC"
7009,39827,"Transportation Security Officer (MMH) @ Transportation Security Administration (TSA)","Transportation Security Officer (MMH)","Transportation Security Administration (TSA)","Denver","Colorado","CO","Military & Government","2014-11-09 00:39:19 UTC","2014-11-09 00:39:30 UTC",11,"2014-11-09 00:39:19 UTC","2014-11-09 00:39:19 UTC"
7009,48433,"Social Media Evaluator - Freelance @ Appen","Social Media Evaluator - Freelance","Appen","Denver","Colorado","CO","Media & Communication","2014-11-09 00:39:51 UTC","2014-11-09 00:41:11 UTC",80,"2014-11-09 00:39:51 UTC","2014-11-09 00:39:51 UTC"
7009,24138,"Shift Leader @ By The Rockies, LLC","Shift Leader","By The Rockies, LLC","Denver","Colorado","CO","Travel, Hospitality & Restaurant","2014-11-09 00:38:01 UTC","2014-11-09 00:38:12 UTC",11,"2014-11-09 00:38:01 UTC","2014-11-09 00:38:01 UTC"
7009,19350,"911 Call Taker @ Intrado","911 Call Taker","Intrado","Longmont","Colorado","CO","Public Utilities & Services","2014-11-09 00:41:34 UTC","2014-11-09 00:42:15 UTC",40,"2014-11-09 00:41:34 UTC","2014-11-09 00:41:34 UTC"
7009,19982,"Art Instructor @ Young Rembrandts","Art Instructor","Young Rembrandts","Denver","Colorado","CO","Education, Training, & Library","2014-11-09 00:43:48 UTC","2014-11-09 00:44:08 UTC",20,"2014-11-09 00:43:48 UTC","2014-11-09 00:43:48 UTC"
7009,27670,"Busperson @ Sheraton","Busperson","Sheraton","Englewood","Colorado","CO","Travel, Hospitality & Restaurant","2014-11-09 00:44:29 UTC","2014-11-09 00:44:41 UTC",12,"2014-11-09 00:44:29 UTC","2014-11-09 00:44:29 UTC"
7009,44148,"Limited Positions Available, Hiring Now! Apply Today!!! @ Central Payment","Limited Positions Available, Hiring Now! Apply Today!!!","Central Payment","Denver","Colorado","CO","Public Utilities & Services","2014-11-09 00:45:13 UTC","2014-11-09 00:45:19 UTC",5,"2014-11-09 00:45:13 UTC","2014-11-09 00:45:13 UTC"
7009,27088,"Manufacturing Engineer Intern @ Conmed Corporation","Manufacturing Engineer Intern","Conmed Corporation","Aurora","Colorado","CO","Engineering & Architecture","2014-11-09 00:45:33 UTC","2014-11-09 00:45:37 UTC",4,"2014-11-09 00:45:33 UTC","2014-11-09 00:45:33 UTC"
7012,52037,"HR Intern or Entry Level Recruiter - Part Time - Human Resources @ Blue Inc.","HR Intern or Entry Level Recruiter - Part Time - Human Resources","Blue Inc.","Chicago","Illinois","IL","Human Resources","2014-11-17 03:14:26 UTC","",NA,"2014-11-17 03:14:26 UTC","2014-11-17 03:14:26 UTC"
7012,51532,"Part-Time Telemarketer- $Hourly plus bonus $500/week (Work From Home) @ RTUI","Part-Time Telemarketer- $Hourly plus bonus $500/week (Work From Home)","RTUI","Chicago","Illinois","IL","Marketing & Advertising","2014-11-17 03:17:10 UTC","",NA,"2014-11-17 03:17:10 UTC","2014-11-17 03:17:10 UTC"
7012,21150,"Supported Living Assistant (Home Based Program) @ Clearbrook","Supported Living Assistant (Home Based Program)","Clearbrook","Glenview","Illinois","IL","Clerical & Administrative","2014-11-17 03:12:46 UTC","2014-11-17 03:12:48 UTC",2,"2014-11-17 03:12:46 UTC","2014-11-17 03:12:46 UTC"
7016,47592,"Retail Sales Representative - Vonage @ Point 180","Retail Sales Representative - Vonage","Point 180","Fallston","Maryland","MD","Merchandising, Purchasing & Retail","2014-11-09 05:01:47 UTC","2014-11-09 05:01:55 UTC",7,"2014-11-09 05:01:47 UTC","2014-11-09 05:01:47 UTC"
7016,47232,"Dietary Assistant, Part Time @ Volunteers of America National Services","Dietary Assistant, Part Time","Volunteers of America National Services","Arlington","Virginia","VA","Clerical & Administrative","2014-11-09 05:02:28 UTC","2014-11-09 05:02:36 UTC",8,"2014-11-09 05:02:28 UTC","2014-11-09 05:02:28 UTC"
7017,32547,"Several legal secretary positions! @ opportunity through R & W Group!","Several legal secretary positions!","opportunity through R & W Group!","Washington","District of Columbia","DC","Legal Services","2014-11-09 06:03:24 UTC","2014-11-09 06:03:40 UTC",15,"2014-11-09 06:03:24 UTC","2014-11-09 06:03:24 UTC"
7017,32547,"Several legal secretary positions! @ opportunity through R & W Group!","Several legal secretary positions!","opportunity through R & W Group!","Washington","District of Columbia","DC","Legal Services","2014-11-09 06:03:52 UTC","2014-11-09 06:04:20 UTC",28,"2014-11-09 06:03:52 UTC","2014-11-09 06:03:52 UTC"
7017,38778,"Office Administrator, Public Policy Office @ National Multiple Sclerosis Society","Office Administrator, Public Policy Office","National Multiple Sclerosis Society","Washington","District of Columbia","DC","Clerical & Administrative","2014-11-09 06:06:12 UTC","2014-11-09 06:06:24 UTC",11,"2014-11-09 06:06:12 UTC","2014-11-09 06:06:12 UTC"
7017,38778,"Office Administrator, Public Policy Office @ National Multiple Sclerosis Society","Office Administrator, Public Policy Office","National Multiple Sclerosis Society","Washington","District of Columbia","DC","Clerical & Administrative","2014-11-09 06:06:36 UTC","2014-11-09 06:08:37 UTC",120,"2014-11-09 06:06:36 UTC","2014-11-09 06:06:36 UTC"
7018,34952,"Seasonal Sales Associates - all NYC stores @ Lacoste","Seasonal Sales Associates - all NYC stores","Lacoste","New York","New York","NY","Merchandising, Purchasing & Retail","2014-11-09 06:21:00 UTC","2014-11-09 06:21:08 UTC",7,"2014-11-09 06:21:00 UTC","2014-11-09 06:21:00 UTC"
7018,42674,"IT Marketing - part time or internship --> Full time in May/Jun @ FrontBlade Systems","IT Marketing - part time or internship --> Full time in May/Jun","FrontBlade Systems","New York","New York","NY","Marketing & Advertising","2014-11-09 06:29:19 UTC","",NA,"2014-11-09 06:29:19 UTC","2014-11-09 06:29:19 UTC"
7018,42674,"IT Marketing - part time or internship --> Full time in May/Jun @ FrontBlade Systems","IT Marketing - part time or internship --> Full time in May/Jun","FrontBlade Systems","New York","New York","NY","Marketing & Advertising","2014-11-09 18:12:22 UTC","",NA,"2014-11-09 18:12:22 UTC","2014-11-09 18:12:22 UTC"
7018,34952,"Seasonal Sales Associates - all NYC stores @ Lacoste","Seasonal Sales Associates - all NYC stores","Lacoste","New York","New York","NY","Merchandising, Purchasing & Retail","2014-11-09 06:23:05 UTC","2014-11-09 06:23:05 UTC",0,"2014-11-09 06:23:05 UTC","2014-11-09 06:23:05 UTC"
7018,18408,"Manager/Service Writer @ Jersey Auto Spa & Quick Lube","Manager/Service Writer","Jersey Auto Spa & Quick Lube","Edison","New Jersey","NJ","Transportation & Logistics","2014-11-09 06:25:04 UTC","2014-11-09 06:25:59 UTC",54,"2014-11-09 06:25:04 UTC","2014-11-09 06:25:04 UTC"
7018,18408,"Manager/Service Writer @ Jersey Auto Spa & Quick Lube","Manager/Service Writer","Jersey Auto Spa & Quick Lube","Edison","New Jersey","NJ","Transportation & Logistics","2014-11-09 06:26:46 UTC","2014-11-09 06:26:56 UTC",10,"2014-11-09 06:26:46 UTC","2014-11-09 06:26:46 UTC"
7018,42674,"IT Marketing - part time or internship --> Full time in May/Jun @ FrontBlade Systems","IT Marketing - part time or internship --> Full time in May/Jun","FrontBlade Systems","New York","New York","NY","Marketing & Advertising","2014-11-09 06:41:25 UTC","",NA,"2014-11-09 06:41:25 UTC","2014-11-09 06:41:25 UTC"
7019,16907,"Furnishings and Gift E-Commerce Retailer + Boutique Store Assistant (Boardman) @ Available Upon Applying","Furnishings and Gift E-Commerce Retailer + Boutique Store Assistant (Boardman)","Available Upon Applying","Hubbard","Ohio","OH","Merchandising, Purchasing & Retail","2014-11-09 09:17:42 UTC","2014-11-09 09:17:54 UTC",12,"2014-11-09 09:17:42 UTC","2014-11-09 09:17:42 UTC"
7020,10541,"Entry Level Sales Position @ Absolute Construction","Entry Level Sales Position","Absolute Construction","Chicago","Illinois","IL","Marketing & Advertising","2014-11-09 12:44:13 UTC",NA,NA,"2014-11-09 12:44:13 UTC","2014-11-09 12:44:13 UTC"
7020,48412,"Faculty I - Diploma (Pharmacy Technician Instructor) @ Everest College","Faculty I - Diploma (Pharmacy Technician Instructor)","Everest College","Merrionette Park","Illinois","IL","Education, Training, & Library","2014-11-09 12:38:06 UTC",NA,NA,"2014-11-09 12:38:06 UTC","2014-11-09 12:38:06 UTC"
7020,38356,"FORE! NAPERVILLE GOLF GALAXY NOW HIRING FOR HOURLY ASSOCIATES! #3016 @ Golf Galaxy","FORE! NAPERVILLE GOLF GALAXY NOW HIRING FOR HOURLY ASSOCIATES! #3016","Golf Galaxy","Naperville","Illinois","IL","Merchandising, Purchasing & Retail","2014-11-09 12:39:37 UTC",NA,NA,"2014-11-09 12:39:37 UTC","2014-11-09 12:39:37 UTC"
7020,48605,"Adjunct Instructor - Sociology @ Harrington College of Design","Adjunct Instructor - Sociology","Harrington College of Design","Chicago","Illinois","IL","Education, Training, & Library","2014-11-09 12:41:47 UTC",NA,NA,"2014-11-09 12:41:47 UTC","2014-11-09 12:41:47 UTC"
7020,48412,"Faculty I - Diploma (Pharmacy Technician Instructor) @ Everest College","Faculty I - Diploma (Pharmacy Technician Instructor)","Everest College","Merrionette Park","Illinois","IL","Education, Training, & Library","2014-11-09 12:42:35 UTC",NA,NA,"2014-11-09 12:42:35 UTC","2014-11-09 12:42:35 UTC"
7020,29299,"Mobile Examiner @ RSA Medical","Mobile Examiner","RSA Medical","Chicago","Illinois","IL","Healthcare & Medical","2014-11-09 12:44:41 UTC",NA,NA,"2014-11-09 12:44:41 UTC","2014-11-09 12:44:41 UTC"
7020,37743,"Part Time / Math Instructor / Math Teacher / Math Tutor @ Mathnasium Learning Center - US - IL","Part Time / Math Instructor / Math Teacher / Math Tutor","Mathnasium Learning Center - US - IL","Glenview","Illinois","IL","Education, Training, & Library","2014-11-09 12:45:58 UTC",NA,NA,"2014-11-09 12:45:58 UTC","2014-11-09 12:45:58 UTC"
7021,47922,"Part-Time Accounts Payable Clerk @ LSI Staffing","Part-Time Accounts Payable Clerk","LSI Staffing","Independence","Missouri","MO","Clerical & Administrative","2014-11-09 13:17:31 UTC",NA,NA,"2014-11-09 13:17:31 UTC","2014-11-09 13:17:31 UTC"
7021,3945,"Teachers / Tutors @ Club Z! In-Home Tutoring","Teachers / Tutors","Club Z! In-Home Tutoring","Lees Summit","Missouri","MO","Clerical & Administrative","2014-11-09 13:18:36 UTC",NA,NA,"2014-11-09 13:18:36 UTC","2014-11-09 13:18:36 UTC"
7021,47985,"Cook @ Saint Mary's Manor","Cook","Saint Mary's Manor","Blue Springs","Missouri","MO","Travel, Hospitality & Restaurant","2014-11-09 13:19:45 UTC",NA,NA,"2014-11-09 13:19:45 UTC","2014-11-09 13:19:45 UTC"
7025,48200,"Entry Level Security Officer @ Securitas Security Services USA, Inc.","Entry Level Security Officer","Securitas Security Services USA, Inc.","Annandale","Virginia","VA","Other","2014-11-09 13:58:54 UTC","2014-11-09 13:59:00 UTC",6,"2014-11-09 13:58:54 UTC","2014-11-09 13:58:54 UTC"
7037,48189,"Sales Consultant @ A Wireless","Sales Consultant","A Wireless","Severna Park","Maryland","MD","Sales & Sales Management","2014-11-15 11:24:44 UTC","2014-11-15 11:24:59 UTC",15,"2014-11-15 11:24:44 UTC","2014-11-15 11:24:44 UTC"
7037,52795,"PROJECT COORDINATOR @ Kennedy Krieger Institute","PROJECT COORDINATOR","Kennedy Krieger Institute","Baltimore","Maryland","MD","Management & Business","2014-11-15 11:25:45 UTC","2014-11-15 11:26:52 UTC",66,"2014-11-15 11:25:45 UTC","2014-11-15 11:25:45 UTC"
7037,52795,"PROJECT COORDINATOR @ Kennedy Krieger Institute","PROJECT COORDINATOR","Kennedy Krieger Institute","Baltimore","Maryland","MD","Management & Business","2014-11-15 11:29:20 UTC","",NA,"2014-11-15 11:29:20 UTC","2014-11-15 11:29:20 UTC"
7050,48200,"Entry Level Security Officer @ Securitas Security Services USA, Inc.","Entry Level Security Officer","Securitas Security Services USA, Inc.","Annandale","Virginia","VA","Other","2014-11-09 18:24:20 UTC","2014-11-09 18:24:38 UTC",18,"2014-11-09 18:24:20 UTC","2014-11-09 18:24:20 UTC"
7050,48285,"Receptionist Security Officer/Concierge @ Securitas Security Services USA, Inc.","Receptionist Security Officer/Concierge","Securitas Security Services USA, Inc.","Annandale","Virginia","VA","Other","2014-11-09 18:24:40 UTC","2014-11-09 18:24:44 UTC",4,"2014-11-09 18:24:40 UTC","2014-11-09 18:24:40 UTC"
7050,48285,"Receptionist Security Officer/Concierge @ Securitas Security Services USA, Inc.","Receptionist Security Officer/Concierge","Securitas Security Services USA, Inc.","Annandale","Virginia","VA","Other","2014-11-10 20:26:45 UTC","2014-11-10 20:26:53 UTC",7,"2014-11-10 20:26:45 UTC","2014-11-10 20:26:45 UTC"
7050,48200,"Entry Level Security Officer @ Securitas Security Services USA, Inc.","Entry Level Security Officer","Securitas Security Services USA, Inc.","Annandale","Virginia","VA","Other","2014-11-10 21:33:47 UTC","2014-11-10 21:33:58 UTC",11,"2014-11-10 21:33:47 UTC","2014-11-10 21:33:47 UTC"
7050,48285,"Receptionist Security Officer/Concierge @ Securitas Security Services USA, Inc.","Receptionist Security Officer/Concierge","Securitas Security Services USA, Inc.","Annandale","Virginia","VA","Other","2014-11-10 18:47:39 UTC","2014-11-10 22:30:45 UTC",13385,"2014-11-10 18:47:39 UTC","2014-11-10 18:47:39 UTC"
7058,48826,"Cashier @ Smashburger","Cashier","Smashburger","Boulder","Colorado","CO","Travel, Hospitality & Restaurant","2014-11-09 19:55:28 UTC","2014-11-09 19:55:40 UTC",12,"2014-11-09 19:55:28 UTC","2014-11-09 19:55:28 UTC"
7066,48609,"CLS-Disability Evaluation Coordinator @ QTC, A Lockheed Martin Company","CLS-Disability Evaluation Coordinator","QTC, A Lockheed Martin Company","Denver","Colorado","CO","Healthcare & Medical","2014-11-09 20:48:41 UTC","2014-11-09 20:48:52 UTC",11,"2014-11-09 20:48:41 UTC","2014-11-09 20:48:41 UTC"
7066,24138,"Shift Leader @ By The Rockies, LLC","Shift Leader","By The Rockies, LLC","Denver","Colorado","CO","Travel, Hospitality & Restaurant","2014-11-09 20:49:26 UTC","2014-11-09 20:49:50 UTC",24,"2014-11-09 20:49:26 UTC","2014-11-09 20:49:26 UTC"
7068,9390,"Lab Assistant @ Pittsburgh Job Corps","Lab Assistant","Pittsburgh Job Corps","Pittsburgh","Pennsylvania","PA","Research","2014-11-09 21:02:30 UTC","2014-11-09 21:12:21 UTC",591,"2014-11-09 21:02:30 UTC","2014-11-09 21:02:30 UTC"
7068,9390,"Lab Assistant @ Pittsburgh Job Corps","Lab Assistant","Pittsburgh Job Corps","Pittsburgh","Pennsylvania","PA","Research","2014-11-09 21:00:46 UTC","2014-11-09 21:01:44 UTC",58,"2014-11-09 21:00:46 UTC","2014-11-09 21:00:46 UTC"
7069,48284,"Experienced Security Officer @ Securitas Security Services USA, Inc.","Experienced Security Officer","Securitas Security Services USA, Inc.","Annandale","Virginia","VA","Other","2014-11-09 21:11:19 UTC","2014-11-09 21:11:34 UTC",15,"2014-11-09 21:11:19 UTC","2014-11-09 21:11:19 UTC"
7074,48285,"Receptionist Security Officer/Concierge @ Securitas Security Services USA, Inc.","Receptionist Security Officer/Concierge","Securitas Security Services USA, Inc.","Annandale","Virginia","VA","Other","2014-11-09 21:43:11 UTC","2014-11-09 21:43:27 UTC",15,"2014-11-09 21:43:11 UTC","2014-11-09 21:43:11 UTC"
7074,48200,"Entry Level Security Officer @ Securitas Security Services USA, Inc.","Entry Level Security Officer","Securitas Security Services USA, Inc.","Annandale","Virginia","VA","Other","2014-11-09 21:43:28 UTC","",NA,"2014-11-09 21:43:28 UTC","2014-11-09 21:43:28 UTC"
7074,53761,"Sales Rep/ Customer Service - Entry Level @ HFL, DC - Apply Now!","Sales Rep/ Customer Service - Entry Level","HFL, DC - Apply Now!","Washington","District of Columbia","DC","Merchandising, Purchasing & Retail","2014-11-17 23:35:46 UTC","",NA,"2014-11-17 23:35:46 UTC","2014-11-17 23:35:46 UTC"
7076,20185,"Pharmaceutical Sales Representative @ DP Resources, Inc.","Pharmaceutical Sales Representative","DP Resources, Inc.","NEW YORK","New York","NY","Sales & Sales Management","2014-11-09 22:07:50 UTC",NA,NA,"2014-11-09 22:07:50 UTC","2014-11-09 22:07:50 UTC"
7079,47967,"Concierge/Receptionist @ The Laurels and The Haven in Highland Creek","Concierge/Receptionist","The Laurels and The Haven in Highland Creek","Charlotte","North Carolina","NC","Travel, Hospitality & Restaurant","2014-11-09 22:42:26 UTC","2014-11-09 22:43:32 UTC",65,"2014-11-09 22:42:26 UTC","2014-11-09 22:42:26 UTC"
7079,46698,"Store Operations Associate @ At Home","Store Operations Associate","At Home","Pineville","North Carolina","NC","Merchandising, Purchasing & Retail","2014-11-09 22:43:51 UTC","2014-11-09 22:45:47 UTC",115,"2014-11-09 22:43:51 UTC","2014-11-09 22:43:51 UTC"
7080,39391,"Residential Specialist @ Places for People","Residential Specialist","Places for People","Saint Louis","Missouri","MO","Clerical & Administrative","2014-11-09 22:45:30 UTC","2014-11-09 22:46:15 UTC",44,"2014-11-09 22:45:31 UTC","2014-11-09 22:45:31 UTC"
7080,39391,"Residential Specialist @ Places for People","Residential Specialist","Places for People","Saint Louis","Missouri","MO","Clerical & Administrative","2014-11-09 22:47:17 UTC","2014-11-09 22:47:26 UTC",8,"2014-11-09 22:47:17 UTC","2014-11-09 22:47:17 UTC"
7080,39391,"Residential Specialist @ Places for People","Residential Specialist","Places for People","Saint Louis","Missouri","MO","Clerical & Administrative","2014-11-09 22:48:16 UTC","2014-11-09 22:48:24 UTC",7,"2014-11-09 22:48:16 UTC","2014-11-09 22:48:16 UTC"
7081,39710,"Assistant Store Manager @ Ashley Stewart","Assistant Store Manager","Ashley Stewart","Charlotte","North Carolina","NC","Merchandising, Purchasing & Retail","2014-11-09 23:04:38 UTC","2014-11-09 23:13:25 UTC",526,"2014-11-09 23:04:38 UTC","2014-11-09 23:04:38 UTC"
7081,46698,"Store Operations Associate @ At Home","Store Operations Associate","At Home","Pineville","North Carolina","NC","Merchandising, Purchasing & Retail","2014-11-09 23:13:34 UTC","2014-11-09 23:13:42 UTC",7,"2014-11-09 23:13:34 UTC","2014-11-09 23:13:34 UTC"
7081,46698,"Store Operations Associate @ At Home","Store Operations Associate","At Home","Pineville","North Carolina","NC","Merchandising, Purchasing & Retail","2014-11-09 23:13:54 UTC","2014-11-09 23:14:51 UTC",56,"2014-11-09 23:13:54 UTC","2014-11-09 23:13:54 UTC"
7084,42668,"COLLEGE GRADS & INTERNS- Entry Level Marketing & Advertising Positions @ Harper Pierce & Co.","COLLEGE GRADS & INTERNS- Entry Level Marketing & Advertising Positions","Harper Pierce & Co.","Saint Louis","Missouri","MO","Marketing & Advertising","2014-11-09 23:10:32 UTC","2014-11-09 23:11:16 UTC",43,"2014-11-09 23:10:32 UTC","2014-11-09 23:10:32 UTC"
7084,47975,"Data Entry - Coordinator @ Make-A-Wish Missouri","Data Entry - Coordinator","Make-A-Wish Missouri","Saint Louis","Missouri","MO","Clerical & Administrative","2014-11-09 23:15:49 UTC","2014-11-09 23:15:55 UTC",5,"2014-11-09 23:15:49 UTC","2014-11-09 23:15:49 UTC"
7084,47975,"Data Entry - Coordinator @ Make-A-Wish Missouri","Data Entry - Coordinator","Make-A-Wish Missouri","Saint Louis","Missouri","MO","Clerical & Administrative","2014-11-09 23:16:40 UTC","2014-11-09 23:22:24 UTC",344,"2014-11-09 23:16:40 UTC","2014-11-09 23:16:40 UTC"
7085,49098,"Warehouse Temp Help @ Task Management","Warehouse Temp Help","Task Management","Columbus","Ohio","OH","Manufacturing & Production","2014-11-09 23:12:54 UTC","2014-11-10 10:56:44 UTC",42230,"2014-11-09 23:12:54 UTC","2014-11-09 23:12:54 UTC"
7085,42510,"Fiscal Associate @ Part Time Works","Fiscal Associate","Part Time Works","Columbus","Ohio","OH","Accounting & Finance","2014-11-11 12:02:13 UTC","2014-11-11 12:07:28 UTC",315,"2014-11-11 12:02:13 UTC","2014-11-11 12:02:13 UTC"
7085,49098,"Warehouse Temp Help @ Task Management","Warehouse Temp Help","Task Management","Columbus","Ohio","OH","Manufacturing & Production","2014-11-11 12:07:47 UTC","",NA,"2014-11-11 12:07:47 UTC","2014-11-11 12:07:47 UTC"
7096,31098,"Part time Leasing Consultant @ Eastwood Management","Part time Leasing Consultant","Eastwood Management","Rochester","New York","NY","Real Estate & Building Maintenance","2014-11-10 01:04:13 UTC","2014-11-10 01:04:47 UTC",34,"2014-11-10 01:04:13 UTC","2014-11-10 01:04:13 UTC"
7096,46697,"Prepared Foods Part-Time Customer Service Job @ Wegmans","Prepared Foods Part-Time Customer Service Job","Wegmans","Webster","New York","NY","Merchandising, Purchasing & Retail","2014-11-10 01:04:48 UTC","2014-11-10 01:05:51 UTC",63,"2014-11-10 01:04:48 UTC","2014-11-10 01:04:48 UTC"
7100,27190,"Customer Service/Data Entry - PART TIME, Days+weekends @ Callos Resource, LLC","Customer Service/Data Entry - PART TIME, Days+weekends","Callos Resource, LLC","Oakwood Village","Ohio","OH","Merchandising, Purchasing & Retail","2014-11-10 01:14:36 UTC","2014-11-10 01:14:43 UTC",6,"2014-11-10 01:14:36 UTC","2014-11-10 01:14:36 UTC"
7100,27190,"Customer Service/Data Entry - PART TIME, Days+weekends @ Callos Resource, LLC","Customer Service/Data Entry - PART TIME, Days+weekends","Callos Resource, LLC","Oakwood Village","Ohio","OH","Merchandising, Purchasing & Retail","2014-11-10 01:15:12 UTC","2014-11-10 02:30:39 UTC",4527,"2014-11-10 01:15:12 UTC","2014-11-10 01:15:12 UTC"
7101,36034,"Food Service Cashiers @ Delaware North Companies","Food Service Cashiers","Delaware North Companies","Corfu","New York","NY","Travel, Hospitality & Restaurant","2014-11-10 02:16:53 UTC","2014-11-10 02:17:07 UTC",14,"2014-11-10 02:16:53 UTC","2014-11-10 02:16:53 UTC"
7101,48900,"Music Therapist, Part Time @ St. Ann's Home","Music Therapist, Part Time","St. Ann's Home","Webster","New York","NY","Clerical & Administrative","2014-11-10 02:25:54 UTC","2014-11-10 02:27:21 UTC",86,"2014-11-10 02:25:54 UTC","2014-11-10 02:25:54 UTC"
7101,46632,"School Counselor @ Hillside Family of Agencies","School Counselor","Hillside Family of Agencies","ROCHESTER","New York","NY","Clerical & Administrative","2014-11-10 02:18:57 UTC","2014-11-10 02:19:00 UTC",2,"2014-11-10 02:18:57 UTC","2014-11-10 02:18:57 UTC"
7101,46632,"School Counselor @ Hillside Family of Agencies","School Counselor","Hillside Family of Agencies","ROCHESTER","New York","NY","Clerical & Administrative","2014-11-10 02:18:22 UTC","2014-11-10 02:18:49 UTC",27,"2014-11-10 02:18:22 UTC","2014-11-10 02:18:22 UTC"
7101,48614,"Head Men's Soccer Coach, PT @ Finger Lakes Community College","Head Men's Soccer Coach, PT","Finger Lakes Community College","Canandaigua","New York","NY","Education, Training, & Library","2014-11-10 02:20:54 UTC","2014-11-10 02:22:11 UTC",76,"2014-11-10 02:20:54 UTC","2014-11-10 02:20:54 UTC"
7104,38155,"Associate Clinical Research Coordinator @ Novum Pharmaceutical Research Services","Associate Clinical Research Coordinator","Novum Pharmaceutical Research Services","Fargo","North Dakota","ND","Research","2014-11-11 02:12:33 UTC","2014-11-11 02:12:43 UTC",9,"2014-11-11 02:12:33 UTC","2014-11-11 02:12:33 UTC"
7105,48284,"Experienced Security Officer @ Securitas Security Services USA, Inc.","Experienced Security Officer","Securitas Security Services USA, Inc.","Annandale","Virginia","VA","Other","2014-11-10 01:45:22 UTC","2014-11-10 01:45:39 UTC",16,"2014-11-10 01:45:22 UTC","2014-11-10 01:45:22 UTC"
7105,48284,"Experienced Security Officer @ Securitas Security Services USA, Inc.","Experienced Security Officer","Securitas Security Services USA, Inc.","Annandale","Virginia","VA","Other","2014-11-10 02:15:19 UTC","2014-11-10 02:15:27 UTC",8,"2014-11-10 02:15:19 UTC","2014-11-10 02:15:19 UTC"
7105,48284,"Experienced Security Officer @ Securitas Security Services USA, Inc.","Experienced Security Officer","Securitas Security Services USA, Inc.","Annandale","Virginia","VA","Other","2014-11-10 02:16:40 UTC","2014-11-10 02:16:44 UTC",3,"2014-11-10 02:16:40 UTC","2014-11-10 02:16:40 UTC"
7105,48285,"Receptionist Security Officer/Concierge @ Securitas Security Services USA, Inc.","Receptionist Security Officer/Concierge","Securitas Security Services USA, Inc.","Annandale","Virginia","VA","Other","2014-11-10 02:16:46 UTC","2014-11-10 02:16:50 UTC",4,"2014-11-10 02:16:46 UTC","2014-11-10 02:16:46 UTC"
7105,48285,"Receptionist Security Officer/Concierge @ Securitas Security Services USA, Inc.","Receptionist Security Officer/Concierge","Securitas Security Services USA, Inc.","Annandale","Virginia","VA","Other","2014-11-10 02:17:54 UTC","2014-11-10 02:17:56 UTC",1,"2014-11-10 02:17:54 UTC","2014-11-10 02:17:54 UTC"
7105,48285,"Receptionist Security Officer/Concierge @ Securitas Security Services USA, Inc.","Receptionist Security Officer/Concierge","Securitas Security Services USA, Inc.","Annandale","Virginia","VA","Other","2014-11-10 02:17:56 UTC","",NA,"2014-11-10 02:17:56 UTC","2014-11-10 02:17:56 UTC"
7105,48284,"Experienced Security Officer @ Securitas Security Services USA, Inc.","Experienced Security Officer","Securitas Security Services USA, Inc.","Annandale","Virginia","VA","Other","2014-11-10 02:17:59 UTC","2014-11-10 02:18:00 UTC",0,"2014-11-10 02:17:59 UTC","2014-11-10 02:17:59 UTC"
7109,48200,"Entry Level Security Officer @ Securitas Security Services USA, Inc.","Entry Level Security Officer","Securitas Security Services USA, Inc.","Annandale","Virginia","VA","Other","2014-11-10 03:37:48 UTC","2014-11-10 03:38:50 UTC",62,"2014-11-10 03:37:48 UTC","2014-11-10 03:37:48 UTC"
